Code,Name,Costing Method,Sales account,Don't delete
100000008287,AP SIOPAO 1PC,FIFO,Sales Select,5200200
100000008423,AP CHOCOCHIP1PACK,FIFO,Sales Select,5200200
100000008485,FF SIOMAI MUSHROOM 1PC,FIFO,Sales Select,5200200
100000008836,TOSTILLAS 60G,FIFO,Sales Select,5200200
100000009345,GOYA BAR CREAM WHITE,FIFO,Sales Select,5200200
100000009789,CHEESE RING 60G,FIFO,Sales Select,5200200
100000010655,OREO ORIG SLUGS 133G,FIFO,Sales Select,5200200
100000011270,HELIX PROTECT 4L,FIFO,Sales Shoc+,5200300
100000011492,GREENCROSS 40% 150ML,FIFO,Sales Select,5200200
100000012246,SELECTA CUPS UBE 100ML,FIFO,Sales Select,5200200
100000012338,SELECTA CUPS CHOCO 100ML,FIFO,Sales Select,5200200
100000016190,DAIRY MILK LICKABLES,FIFO,Sales Select,5200200
100000016732,C2 SOLO APPLE,FIFO,Sales Select,5200200
100000021484,GATORADE ORANGE 350M,FIFO,Sales Select,5200200
100000021545,RECOSHEL DOT3 BRAKE FLUID 00ML,FIFO,Sales Shoc+,5200300
100000021651,V-CUT BBQ 60G,FIFO,Sales Select,5200200
100000022443,PRINGLES CHEESE 147G,FIFO,Sales Select,5200200
100000023419,BUY1TAKE1 LAYS CHEED,FIFO,Sales Select,5200200
100000028254,V-CUT CHEESE 60G,FIFO,Sales Select,5200200
100000028285,OISHI KIREI 90G,FIFO,Sales Select,5200200
100000044858,MILO 22G,FIFO,Sales Select,5200200
100000046463,GOYA BAR RAISIN 38G,FIFO,Sales Select,5200200
100000046470,SELECTA ICS WATERMELON SLICE 60ML,FIFO,Sales Select,5200200
100000047651,SELECTA 3+1 SUPREME 1.5L,FIFO,Sales Select,5200200
100000047699,POCARI SWEAT 330ML,FIFO,Sales Select,5200200
100000047804,CREAM-O VANILLA 90G,FIFO,Sales Select,5200200
100000055557,TORTILLOS BBQ 160G,FIFO,Sales Select,5200200
100000058862,MILO ACTIVE GO 24G,FIFO,Sales Select,5200200
100000062128,MR CHIPS NACHO CHEESE 26G,FIFO,Sales Select,5200200
100000064153,CURLYTOPSCHOCO60G,FIFO,Sales Select,5200200
100000064382,REAL LEAF HONEY APPL,FIFO,Sales Select,5200200
100000066317,MENTOS BOT BLUE27G,FIFO,Sales Select,5200200
100000066409,PASCUAL C.DELIG MANG,FIFO,Sales Select,5200200
100000069554,TOUCH&SHINE TIRE BLA,FIFO,Sales Shoc+,5200300
100000069608,M&M MILK CHOCOLATE 4,FIFO,Sales Select,5200200
100000069615,DELMONTE SWEET PINEA,FIFO,Sales Select,5200200
100000070291,KITKAT 2F 17G,FIFO,Sales Select,5200200
100000073322,HELIX POWER 1L,FIFO,Sales Shoc+,5200300
100000076408,C-111 OIL FILTER 1PC,FIFO,Sales Shoc+,5200300
100000076439,PUSH POP LOLLIPOP 30G,FIFO,Sales Select,5200200
100000076453,SELECTA COFFEE 475ML,FIFO,Sales Select,5200200
100000076491,JOSE CUERVO TEQUILA,FIFO,Sales Select,5200200
100000078518,PIATOS ROADHOUSE 85G,FIFO,Sales Select,5200200
100000079300,OISHI PATATA 90G,FIFO,Sales Select,5200200
100000079799,J&J CREAM-O VANILLA 90G,FIFO,Sales Select,5200200
100000079805,C-110 OIL FILTER 1PC,FIFO,Sales Shoc+,5200300
100000081365,NUTRI BOOST 330ML,FIFO,Sales Select,5200200
100000081433,SELECT DISTL 1L,FIFO,Sales Select,5200200
100000083314,J&J CREAM-O C&C 27G,FIFO,Sales Select,5200200
100000084779,ARGENTINA CORNED BEEF 100G,FIFO,Sales Select,5200200
100000085264,CURLY TOPS 10s 50g,FIFO,Sales Select,5200200
100000085875,ABSOLUTE DISTILLED 6L,FIFO,Sales Select,5200200
100000087039,WIPE COTTON BUDS 108 TIPS,FIFO,Sales Select,5200200
100000087305,HELIX PROTECT 1L,FIFO,Sales Shoc+,5200300
100000089019,FISH CRACKER 80G,FIFO,Sales Select,5200200
100000089361,MR CHIPS NACHO CHEESE 100G,FIFO,Sales Select,5200200
100000089811,KITKAT 4F 35G,FIFO,Sales Select,5200200
100000089880,COKE LIGHT 1.5L,FIFO,Sales Select,5200200
100000091494,SUMMIT WATER 4LTRS,FIFO,Sales Select,5200200
100000097069,CLOUD-9 28G,FIFO,Sales Select,5200200
100000110683,SELECT BAI DISTILLED WATER 500ML,FIFO,Sales Select,5200200
100000110713,KLEENEX 200SHEETS,FIFO,Sales Select,5200200
100000110812,NISSIN CUP BATCHOY60G,FIFO,Sales Select,5200200
100000110867,CURLY TOPS 30s 150G,FIFO,Sales Select,5200200
100000112632,OISHI BM POTATO FRIE,FIFO,Sales Select,5200200
100000202074,FIT&RGHT MXD BERRIES 500ML,FIFO,Sales Select,5200200
100000202623,JEC'S REGULAR PAPER,FIFO,Sales Select,5200200
100000203316,LOTTE PEPERO ALMOND & CHOCOLATE 32G,FIFO,Sales Select,5200200
100000203415,MINUTE MAID FRESH ORANGE TETRA 200ML,FIFO,Sales Select,5200200
100000205518,LUCKYME!JJAMPONG40G,FIFO,Sales Select,5200200
100000208069,LOTTE PEPERO CHOCO COOKIE 32G,FIFO,Sales Select,5200200
100000208298,FIBISCO HI-RO CHOCOLATE COOKIES 80G,FIFO,Sales Select,5200200
100000208557,TIRE BLACK 100ML,FIFO,Sales Shoc+,5200300
100000208601,SELECTA BDAY BASO UBE 400ML,FIFO,Sales Select,5200200
100000209561,HELIX POWER 4L,FIFO,Sales Shoc+,5200300
100000209585,COOLANT PRO 99 GREEN 1L,FIFO,Sales Shoc+,5200300
100000212226,PRIMAL TIRE SHINE FO,FIFO,Sales Shoc+,5200300
100000212332,SELECTA 3+1 UBE KESO STRAW VRR 1.5L,FIFO,Sales Select,5200200
100000212356,SELECTA CARTE D'OR DOUBLE DARK CHOCO 475ML,FIFO,Sales Select,5200200
100000212660,CAREFREE SUPER DRY 1PC,FIFO,Sales Select,5200200
100000212745,BACK REST DOUBLE 1PC,FIFO,Sales Shoc+,5200300
100000213780,CHOCO CRUNCHIES 60G,FIFO,Sales Select,5200200
100000214213,JUMBO PUSHPOP 1PC,FIFO,Sales Select,5200200
100000214398,DIVINE OTAP 1PC,FIFO,Sales Select,5200200
100000214558,HELIX DIESEL HX5 6L,FIFO,Sales Shoc+,5200300
100000217795,RECOSHEL DOT3 BRAKE FLUID 500ML,FIFO,Sales Shoc+,5200300
100000217801,ADVANCE SX2 2T 200ML,FIFO,Sales Shoc+,5200300
100000217818,RECO SHELL DO3 BF 250ML,FIFO,Sales Shoc+,5200300
100000217849,PASCUAL C.DELIG STRA,FIFO,Sales Select,5200200
100000219935,RUFFLES SOUR N CREAM,FIFO,Sales Select,5200200
100000221259,MD BABAVARIAN CHOCO 1PC,FIFO,Sales Select,5200200
100000221266,MD CHOCO BUTTERNUT 1PC,FIFO,Sales Select,5200200
100000221488,MISTER DONUT TWIST 1PC,FIFO,Sales Select,5200200
100000221884,COOLANT PRO 99 PINK 1L,FIFO,Sales Shoc+,5200300
100000222348,VICKS VAPOR RUB 10G,FIFO,Sales Select,5200200
100000222447,MM SUGARCOATPNUT100G,FIFO,Sales Select,5200200
100000222522,MENTOS MINT CANDY 3G,FIFO,Sales Select,5200200
100000223321,C-306 OIL FILTER 1PC,FIFO,Sales Shoc+,5200300
100000223536,TIRE BLACK 250ML,FIFO,Sales Shoc+,5200300
100000223611,DOUBLEMINT 5STICK,FIFO,Sales Select,5200200
100000224847,CALI APPLE CAN 330ML,FIFO,Sales Select,5200200
100000225639,C2 230ML,FIFO,Sales Select,5200200
100000225875,J&J PRESTO CREAMS CHOCO VANILLA80G,FIFO,Sales Select,5200200
100000225905,COKE 2L,FIFO,Sales Select,5200200
100000225912,CURLY TOPS 24s 120g,FIFO,Sales Select,5200200
100000226698,GREEN CRSS ETHYL AL,FIFO,Sales Select,5200200
100000226711,M&M MILK CHOCO 14.5G,FIFO,Sales Select,5200200
100000226810,SELECTA BDAY BASO CH,FIFO,Sales Select,5200200
100000227343,KITKAT 2F GREEN TEA,FIFO,Sales Select,5200200
100000227381,FIBISCO CHOCO CHIPS COOKIES 4'S 1PACK,FIFO,Sales Select,5200200
100000227398,CHUCKIE CALCI N 110ML,FIFO,Sales Select,5200200
100000228074,C-415 OIL FILTER 1PC,FIFO,Sales Shoc+,5200300
100000228470,PAPER CUP 1PC,FIFO,Sales Select,5200200
100000228531,PAPER PLATES SILVER,FIFO,Sales Select,5200200
100000230466,KNICK KNACKS 28G,FIFO,Sales Select,5200200
100000230541,LAYS REGULAR 6.5 OZ,FIFO,Sales Select,5200200
100000230763,ROLLER COASTER 85G,FIFO,Sales Select,5200200
100000230787,NESCAFE CLASSIC 25G,FIFO,Sales Select,5200200
100000230886,NOODLES CHKN 55G,FIFO,Sales Select,5200200
100000241806,SELECTA ICS PINEAPPL,FIFO,Sales Select,5200200
100000242780,MISTER DONUT COOKIES & CREAM VANILLA 1PC,FIFO,Sales Select,5200200
100000242803,MISTER DONUT COOKIES & CREAM PEANUT BUTTER 1PC,FIFO,Sales Select,5200200
100000244036,RECO SHELL DOT 3 BRAKE FLUID 500ML,FIFO,Sales Shoc+,5200300
100000244265,C2 SOLO APPLE 230ML,FIFO,Sales Select,5200200
100000244661,MODESS DRY MAX REG WINGS 8S,FIFO,Sales Select,5200200
100000245217,CLOUD 9 CHOCO FUDGE,FIFO,Sales Select,5200200
100000245361,JOY POP-UP 2PLY 40SHEET 1PC,FIFO,Sales Select,5200200
100000245378,SANICARE ALOEVERA WIPES 15SHEETS 1PC,FIFO,Sales Select,5200200
100000245385,SANICARE BATH ROOM TISSUE 600SHEETS 1PC,FIFO,Sales Select,5200200
100000246016,ECO BAG 1PC,FIFO,Sales Select,5200200
100000248454,PEPPERO32G,FIFO,Sales Select,5200200
100000248805,PROMO 2 CLOUD 9 OVERLOAD 50G FOR 19 1PACK,FIFO,Sales Select,5200200
100000250617,PREMIER ULTRA THIN 1PC,FIFO,Sales Select,5200200
100000250624,MENTOS ROLLS 37.5G 1,FIFO,Sales Select,5200200
100000251584,PFC PUDING 1PC,FIFO,Sales Select,5200200
100000251980,BCF REPLACEMENT PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252000,COOLANT REPLACEMENT PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252086,BRAKE CLEANING PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252093,BRAKE PAD REPLACEMENT PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252109,DIFFERENTIAL OIL REPLACEMENT PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252178,PARTS TRANSMISSION O,FIFO,Sales Shoc+,5200300
100000252277,FUEL FILTER REPLACEMENT PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252284,GREASING PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252291,OTHER RADIATOR REPAIRS/WORKS PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252307,OTHER BRAKE REPAIRS/WORKS PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252314,OTHER CLUTH REPAIRS/WORKS PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252321,OTHER ENGINE REPAIRS/WORKS PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252338,OTHER REPAIRS PARTS 1PC,FIFO,Sales Shoc+,5200300
100000252369,SPRAY FLUID WASHER REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252383,BCF REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252390,LABOR POWER STEERING,FIFO,Sales Shoc+,5200300
100000252406,COOLANT REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252444,TIRE ROTATION LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252482,BRAKE CLEANING LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252499,BRAKE PAD REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252505,DIFFERENTIAL OIL REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252536,LABOR SHOCK ABSORBER,FIFO,Sales Shoc+,5200300
100000252543,TRANSMISSION OIL REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252550,RADIATOR OIL REPLACEMENT LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252642,LABOR SPARKPLUG REPL,FIFO,Sales Shoc+,5200300
100000252680,LABOR SPARKPLUG REPL,FIFO,Sales Shoc+,5200300
100000252697,OTHER RADIATOR REPAIRS/WORKS LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252703,OTHER BRAKE REPAIRS/WORKS LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252710,OTHER CLUTH REPAIRS/WORKS LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252727,OTHER ENGINE REPAIRS/WORKS LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252734,OTHER REPAIRS LABOR 1PC,FIFO,Sales Shoc+,5200300
100000252765,OTHER NON-FOOD 1PC,FIFO,Sales Select,5200200
100000252772,OTHER GROCERIES 1PC,FIFO,Sales Select,5200200
100000252789,OTHER NON-ALCOHOLIC BEVERAGES 1PC,FIFO,Sales Select,5200200
100000252796,OTHER ALCOHOLIC BEVERAGES 1PC,FIFO,Sales Select,5200200
100000252802,OTHER SNACKS 1PC,FIFO,Sales Select,5200200
100000252819,OTHER TOBACCO 1PC,FIFO,Sales Select,5200200
100000252826,OTHER FOOD 1PC,FIFO,Sales Select,5200200
100000252833,OTHER FOOD SERVICE 1PC,FIFO,Sales Select,5200200
100000254790,JASMIN PREMIUM RICE,FIFO,Sales Select,5200200
100000254851,MDC WASHABLE FACE MASK 1PC,FIFO,Sales Select,5200200
100000254875,MDC SURGICAL FACE MASK 1PC,FIFO,Sales Select,5200200
100000256213,THE BETTER KITCHEN TIRAMISU 1PC,FIFO,Sales Select,5200200
100000256671,JASMINE RICE 2KL,FIFO,Sales Select,5200200
100000257807,JTIN'S MASK 1PC,FIFO,Sales Select,5200200
100000257913,MDC ECOBAG 1PC,FIFO,Sales Select,5200200
100000257968,JTIN'S DISPOSABLE FACEMACK 1PC,FIFO,Sales Select,5200200
100000260470,MD UBE CRUNCH DONUT 1PC,FIFO,Sales Select,5200200
100000262078,BITE ME UP WHITE SLICED BREAD 650G,FIFO,Sales Select,5200200
100000262085,BESTFRIEND JOHNNIE HOPIA 6'S,FIFO,Sales Select,5200200
100000262092,BESTFRIEND JOHNNIE HOPIA 4'S,FIFO,Sales Select,5200200
100000262108,BESTFRIEND JOHNNIE CHOCOLATE CAKE BAR 1PC,FIFO,Sales Select,5200200
100000262115,BESTFRIEND JOHNNIE CHEESECAKE BAR 1PC,FIFO,Sales Select,5200200
100000262122,BESTFRIEND JOHNNIE COOKIES 1PC,FIFO,Sales Select,5200200
100000262139,BESTFRIEND JOHNNIE BREADSTICKS 1PC,FIFO,Sales Select,5200200
100000262146,BESTFRIEND JOHNNIE OATMEAL COOKIES 7'S,FIFO,Sales Select,5200200
100000267202,SIBBAP 3D FACE MASK,FIFO,Sales Select,5200200
100000269398,AS FRAPPE COFFEE MACADAMIA 16OZ,FIFO,Sales Select,5200200
100000269404,AS FRAPPE COFFEE MOCHA 16OZ,FIFO,Sales Select,5200200
100000269411,AS FRAPPE COFFEE SALTED CARAMEL 16OZ,FIFO,Sales Select,5200200
100000269428,AS FRAPPE COFFEE TOFFEE NUT 16OZ,FIFO,Sales Select,5200200
100000269435,AS HOT CHOCOLATE 12OZ,FIFO,Sales Select,5200200
100000269442,AS HOT COFFEE AMERICANO12OZ,FIFO,Sales Select,5200200
100000269459,AS HOT COFFEE CAPPUCCINO 12OZ,FIFO,Sales Select,5200200
100000269466,AS HOT COFFEE CARAMEL MACCHIATO 12OZ,FIFO,Sales Select,5200200
100000269473,AS HOT COFFEE ESPRESSO 12OZ,FIFO,Sales Select,5200200
100000269480,AS HOT COFFEE FLAT WHITE 12OZ,FIFO,Sales Select,5200200
100000269497,AS HOT COFFEE LATTE 12OZ,FIFO,Sales Select,5200200
100000269503,AS HOT COFFEE MOCHA 12OZ,FIFO,Sales Select,5200200
100000269510,AS ICED COFFEE CAPUCCINO 16OZ,FIFO,Sales Select,5200200
100000269527,AS ICED COFFEE AMERICANO 16OZ,FIFO,Sales Select,5200200
100000269534,AS ICED COFFEE CARAMEL MACCHIATO 16OZ,FIFO,Sales Select,5200200
100000269541,AS ICED COFFEE LATTE 16OZ,FIFO,Sales Select,5200200
100000269558,AS ICED COFFEE MOCHA 16OZ,FIFO,Sales Select,5200200
100000269626,BESTFRIEND GOODIES CHEESE STICK 275G,FIFO,Sales Select,5200200
100000269633,BESTFRIEND GOODIES PASTILLAS DE LECHE 225G,FIFO,Sales Select,5200200
100000269657,BESTFRIEND JOHNNIE BANANA CHIPS SOUR CREAM 100G,FIFO,Sales Select,5200200
100000269664,BESTFRIEND JOHNNIE DURIAN HOPIA 4PC,FIFO,Sales Select,5200200
100000269671,VJANDEP SIOPAO 1EA,FIFO,Sales Select,5200200
100000269695,MARGIE'S COOKI M 1EA,FIFO,Sales Select,5200200
100000269749,SANS RIVAL CAKE 400G,FIFO,Sales Select,5200200
100000269756,SANS RIVAL SILVANAS ASSORTED 280G,FIFO,Sales Select,5200200
100000269763,SANS RIVAL SILVANAS CHOCOLATE 280G,FIFO,Sales Select,5200200
100000269770,SANS RIVAL SILVANAS ORIGINAL 280G,FIFO,Sales Select,5200200
100000269794,SANS RIVAL SILVANAS STRAWBERRY 280G,FIFO,Sales Select,5200200
100000269800,SANS RIVAL SILVANAS UBE 280G,FIFO,Sales Select,5200200
100000269992,MY EVERYDAY ECO BAG MEDIUM 1PC,FIFO,Sales Select,5200200
100000270004,MY EVERYDAY ECO BAG LARGE 1PC,FIFO,Sales Select,5200200
100000270233,MD DUTCH CHOCO CRUNCH 1PC,FIFO,Sales Select,5200200
100000270400,AIRWAY BACKREST SEAT SINGLE 1EA,FIFO,Sales Select,5200200
100000270417,AIRWAY BACKREST SEAT DOUBLE 1EA,FIFO,Sales Select,5200200
100000271933,AS FRAPPE COFFEE VANILLA 16OZ,FIFO,Sales Select,5200200
100000271940,AS SMOOTHIE BLUEBERRY 16OZ,FIFO,Sales Select,5200200
100000271957,AS SMOOTHIE STRAWBERRY 16OZ,FIFO,Sales Select,5200200
100000271964,AS SMOOTHIE MELON 16OZ,FIFO,Sales Select,5200200
100000271971,AS SMOOTHIE CHEESY MANGO 16OZ,FIFO,Sales Select,5200200
100000272633,SHELL ADVANCE 4T FSAVE 10W30 1L,FIFO,Sales Shoc+,5200300
100000272640,SHELL ADVANCE 4T LRIDE 10W40 1L,FIFO,Sales Shoc+,5200300
100000272657,SHELL ADVANCE 4T PWR 15W150 1L,FIFO,Sales Shoc+,5200300
100000277232,YOUNG CHOW 5KG,FIFO,Sales Select,5200200
100000277249,YOUNG CHOW 10KG,FIFO,Sales Select,5200200
100000277256,SANS RIVAL LENGUA DE GATO 250G,FIFO,Sales Select,5200200
100000286821,MD UBE BAVARIAN DONUT 1PC,FIFO,Sales Select,5200200
100000286838,MD TOFFEE BAVARIAN DONUT 1PC,FIFO,Sales Select,5200200
100000287194,YAKULT ORIGINAL 80ML 1PC,FIFO,Sales Select,5200200
100000287279,ECOBAG LARGE 1PC,FIFO,Sales Select,5200200
100000287286,ECOBAG MEDIUM 1PC,FIFO,Sales Select,5200200
100000287880,CWASH OTHERS 1PC,FIFO,Sales Shoc+,5200300
100000293881,HELIX HX8DSL5W30 6L,FIFO,Sales Shoc+,5200300
100000293904,RIMULA R1 30 1L,FIFO,Sales Shoc+,5200300
100000293959,RIMULA R3+ 40 20L,FIFO,Sales Shoc+,5200300
100000296981,JANG BNNCH SRCRM100G,FIFO,Sales Select,5200200
100000300268,HELIX SUV 5W-30_12*1L_A15O1L,FIFO,Sales Shoc+,5200300
100000300275,HELIX SUV 5W-30_4*4L_A9124L,FIFO,Sales Shoc+,5200300
100000300282,HELIX TOP UP OIL 0W-30_12*1L_A15O1L,FIFO,Sales Shoc+,5200300
100000300299,RIMR4PLUS15W40CI4E7_12*1L_A6851L,FIFO,Sales Shoc+,5200300
100000300305,RIMR4PLUS15W40CI4E7_2*6L_A6856L,FIFO,Sales Shoc+,5200300
100000300862,MDC PAPERCUPS SM120Z,FIFO,Sales Select,5200200
100000303412,HELIX ULTRA GS_SHELL,FIFO,Sales Shoc+,5200300
100000303696,HELIX HX3 30_SHLL OILFLTR_SMAC OILCHNG VM4L,FIFO,Sales Shoc+,5200300
100000304105,HELIX HIGH MILEAGE_NSHLL OIL FILTER_STN OILCHNG L4,FIFO,Sales Shoc+,5200300
100000305485,SAMCE AX3 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305492,SAMCE AX5 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305508,SAMCE AX7 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305515,SAMCE ULTRA 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305522,SAMCE POWER 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305539,SAMCE LONG RIDE 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305546,SAMCE FUELSAVE 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305553,SAMCE AX5 SCTR 0.8L PACKAGE,FIFO,Sales Shoc+,5200300
100000305560,SAMCE AX7 SCTR 0.8L PACKAGE,FIFO,Sales Shoc+,5200300
100000305577,SAMCE ULTRA SCTR 1L PACKAGE,FIFO,Sales Shoc+,5200300
100000305607,SAMCE AX3 0.8L PACKAGE,FIFO,Sales Shoc+,5200300
100000305614,SAMCE AX5 0.8L PACKAGE,FIFO,Sales Shoc+,5200300
100000305621,SAMCE AX7 0.8L PACKAGE,FIFO,Sales Shoc+,5200300
100000306079,KLAYPEL MN KITS 5X5,FIFO,Sales Select,5200200
100000306086,KLAYPEL MASTER KITS 14X17INCHES,FIFO,Sales Select,5200200
100000306093,KLAYPEL SQR ART9X9,FIFO,Sales Select,5200200
100000307977,AS FRPP CRM MCCH16OZ,FIFO,Sales Select,5200200
100000308097,LABOR GREASING,FIFO,Sales Shoc+,5200300
100000315071,PRM1_HELIX SUV 5W-30_12*1L_A15O,FIFO,Sales Shoc+,5200300
100000315088,PRM1_HELIX SUV 5W-30_4*4L_A912,FIFO,Sales Shoc+,5200300
100000319017,4W LABOR 1PC,FIFO,Sales Shoc+,5200300
100000319222,OTHER OIL FILTER 1PC,FIFO,Sales Shoc+,5200300
100000900093,DING DONG 100G,FIFO,Sales Select,5200200
100000900352,RECOSHEL BRAKE FLUID DOT3 250ML,FIFO,Sales Shoc+,5200300
100002296064,SUMMIT DRINKING WATER 6L,FIFO,Sales Select,5200200
10043000059,VIC OIL FILTER C-110,FIFO,Sales Shoc+,5200300
10093627,KN95 MASK,FIFO,Sales Select,5200200
104839,CHARLOTTE NIMIK BEAUTY,FIFO,Sales Select,5200200
104845,CHARLOTTE HAIR ACCESSORIES,FIFO,Sales Select,5200200
1200108000004,RUFFLES CHEDDAR & SOUR CREAM 180G,FIFO,Sales Select,5200200
1200108000028,RUFFLES ORIGINAL 180G,FIFO,Sales Select,5200200
1200108000042,LAY'S CLASSIC 180G,FIFO,Sales Select,5200200
1200108000080,LAY'S STAX ORIGINAL 105G,FIFO,Sales Select,5200200
1200108000103,LAY'S STAX EXTRA CHEESE 105G,FIFO,Sales Select,5200200
1200108000127,LAY'S STAX SOUR CREAM & ONION 105G,FIFO,Sales Select,5200200
1200108000226,CHEETOS PUFFS 220G,FIFO,Sales Select,5200200
1200108000240,CHEETOS CRUNCHY CHEESE 215G,FIFO,Sales Select,5200200
1200108000288,CHEETOS CRUNCHY CHEESE 95G,FIFO,Sales Select,5200200
1200108000363,LAY'S BARBECUE 180G,FIFO,Sales Select,5200200
1200108000462,LAYS ORIGINAL 50G (CN),FIFO,Sales Select,5200200
1200108000523,LAYS CHEDDAR & SOUR CREAM 170G,FIFO,Sales Select,5200200
1200108000585,LAYS SOUR CREAM & ONION 50G (CN,FIFO,Sales Select,5200200
1200108000608,LAYS SOUR CREAM & ONION 170G,FIFO,Sales Select,5200200
1200108000660,RUFFLES SOUR CREAM & ONION 170G,FIFO,Sales Select,5200200
1200108001100,LAYS SWISS CHEESE 50G (CN),FIFO,Sales Select,5200200
1200108002787,LAYS STAX SOUR CREAM ONION 38G,FIFO,Sales Select,5200200
1200108002916,LAYS STAX ORIGINAL 38G,FIFO,Sales Select,5200200
1200108002923,LAYS STAX EXTRA CHEESE 38G,FIFO,Sales Select,5200200
1200108002930,LAYS STAX BBQ 38G,FIFO,Sales Select,5200200
1627,B. Sugar Pearl MT-(R),FIFO,Sales Chatime,5200500
1628,B. Sugar Pearl MT-(L),FIFO,Sales Chatime,5200500
1630,B. Sugar Pearl FM-(R),FIFO,Sales Chatime,5200500
1631,B. Sugar Pearl FM-(L),FIFO,Sales Chatime,5200500
1633,Hazelnut Chocolate-(R),FIFO,Sales Chatime,5200500
1634,Hazelnut Chocolate-(L),FIFO,Sales Chatime,5200500
1706,Cream Cheese Cookie MT-(L),FIFO,Sales Chatime,5200500
1707,Cream Cheese Cookie MT-(R),FIFO,Sales Chatime,5200500
1709,Crm Cheese Cookie Cocoa-(L),FIFO,Sales Chatime,5200500
1710,Crm Cheese Cookie Cocoa-(R),FIFO,Sales Chatime,5200500
1721,Crm Chs B Sugar Coffee-(L),FIFO,Sales Chatime,5200500
1722,Crm Chs B Sugar Coffee-(R),FIFO,Sales Chatime,5200500
1724,Crm Chs Choco Hazelnut-(L),FIFO,Sales Chatime,5200500
1725,Crm Chs Choco Hazelnut-(R),FIFO,Sales Chatime,5200500
1727,Cream Cheese Matcha-(L),FIFO,Sales Chatime,5200500
1728,Cream Cheese Matcha-(R),FIFO,Sales Chatime,5200500
1779622,OISHI PRAWN SPICY FL,FIFO,Sales Select,5200200
1791,ATF Crm Chs Cookie MT-(L),FIFO,Sales Chatime,5200500
1793,PMB Pearl MT-(L),FIFO,Sales Chatime,5200500
1818,Honey Aiyu Jelly Lemon GT-(L),FIFO,Sales Chatime,5200500
1820,Honey Aiyu Jelly Oolong MT-(L),FIFO,Sales Chatime,5200500
1822,Honey Aiyu and GJ Latte-(L),FIFO,Sales Chatime,5200500
1830,Pearl MT-(L),FIFO,Sales Chatime,5200500
1831,Pearl MT-(R),FIFO,Sales Chatime,5200500
1834,Jasmine Green-(L),FIFO,Sales Chatime,5200500
1835,Jasmine Green-(R),FIFO,Sales Chatime,5200500
1837,Oolong-(L),FIFO,Sales Chatime,5200500
1838,Oolong-(R),FIFO,Sales Chatime,5200500
1841,Roasted-(L),FIFO,Sales Chatime,5200500
1842,Roasted-(R),FIFO,Sales Chatime,5200500
1845,Black-(L),FIFO,Sales Chatime,5200500
1846,Black-(R),FIFO,Sales Chatime,5200500
1849,Matcha Milk Tea-(L),FIFO,Sales Chatime,5200500
1850,Matcha Milk Tea-(R),FIFO,Sales Chatime,5200500
1853,Wintermelon MS-(L),FIFO,Sales Chatime,5200500
1854,Wintermelon MS-(R),FIFO,Sales Chatime,5200500
1856,QQ MT-(L),FIFO,Sales Chatime,5200500
1857,QQ MT-(R),FIFO,Sales Chatime,5200500
1859,Yogurt Lychee QQ-(L),FIFO,Sales Chatime,5200500
1860,Yogurt Lychee QQ-(R),FIFO,Sales Chatime,5200500
1862,Passion Fruit QQ-(L),FIFO,Sales Chatime,5200500
1863,Passion Fruit QQ-(R),FIFO,Sales Chatime,5200500
1865,Mango QQ-(L),FIFO,Sales Chatime,5200500
1866,Mango QQ-(R),FIFO,Sales Chatime,5200500
1868,Grapefruit QQ-(L),FIFO,Sales Chatime,5200500
1869,Grapefruit QQ-(R),FIFO,Sales Chatime,5200500
